CustomerID,Country,RegionGroup,last_purchase_date,recency_days,frequency,monetary,avg_order_value,basket_size,avg_items_per_invoice,unique_products,avg_unit_price
12640,France,Västeuropa,2011-11-16 11:52:00,23,3,1174.58,391.5266666666667,311,103.66666666666667,47,5.716981132075472
12641,Sweden,Norden,2011-08-16 13:26:00,114,1,185.9,185.9,72,72.0,10,6.965000000000001
12642,Germany,Västeuropa,2011-11-14 15:03:00,24,3,1013.26,337.75333333333333,552,184.0,39,3.5906382978723403
12643,France,Västeuropa,2011-08-03 12:56:00,127,6,3344.64,557.4399999999999,1808,301.3333333333333,11,5.187916666666667
12644,Germany,Västeuropa,2011-08-02 10:33:00,129,1,477.91,477.91,325,325.0,31,2.8045161290322578
12645,Germany,Västeuropa,2011-11-06 12:38:00,33,4,1775.18,443.795,1084,271.0,58,2.611095890410959
12646,USA,Nordamerika,2011-12-05 10:14:00,4,2,1346.97,673.4849999999999,897,448.5,43,2.387111111111111
12647,Germany,Västeuropa,2011-11-17 12:56:00,21,12,3722.82,310.235,1431,119.25,78,5.498842975206611
12648,Germany,Västeuropa,2011-07-08 11:55:00,154,1,318.05,318.05,160,160.0,21,3.1723809523809527
12649,Germany,Västeuropa,2011-08-24 14:41:00,106,3,623.51,207.83666666666667,586,195.33333333333334,28,2.6970967741935485
12650,France,Västeuropa,2011-12-06 16:34:00,2,1,314.44,314.44,254,254.0,20,1.9344999999999999
12651,France,Västeuropa,2011-01-09 12:46:00,334,1,114.0,114.0,78,78.0,9,2.2444444444444445
12652,France,Västeuropa,2011-01-12 15:00:00,330,1,919.98,919.98,505,505.0,48,2.8972916666666664
12653,Israel,Mellanöstern,2011-07-14 10:41:00,148,2,2209.85,1104.925,919,459.5,37,2.5909302325581396
12654,Germany,Västeuropa,2011-11-29 10:10:00,10,5,601.98,120.396,264,52.8,31,4.420526315789473
12656,France,Västeuropa,2011-11-22 13:42:00,16,5,4051.17,810.234,1723,344.6,89,4.4494444444444445
12657,France,Västeuropa,2011-11-28 15:47:00,10,4,1643.18,410.795,1044,261.0,35,5.044893617021277
12658,Germany,Västeuropa,2011-11-21 10:22:00,18,1,686.05,686.05,320,320.0,36,4.114444444444445
12659,France,Västeuropa,2011-11-10 11:53:00,29,1,91.68,91.68,105,105.0,5,5.308
12660,France,Västeuropa,2011-11-28 13:26:00,10,1,245.1,245.1,127,127.0,13,3.8653846153846154
12662,Germany,Västeuropa,2011-12-09 11:59:00,0,11,3849.78,349.98,2058,187.0909090909091,129,3.2064782608695652
12664,Finland,Norden,2011-12-01 17:07:00,7,9,4881.88,542.4311111111111,1203,133.66666666666666,10,11.084864864864864
12665,Germany,Västeuropa,2011-01-19 08:34:00,324,1,63.0,63.0,37,37.0,3,6.833333333333333
12667,Finland,Norden,2011-10-12 17:00:00,57,1,620.13,620.13,395,395.0,33,3.624242424242424
12668,Germany,Västeuropa,2011-11-28 10:56:00,11,4,3807.15,951.7875,1634,408.5,115,3.458509316770187
12669,France,Västeuropa,2011-07-12 09:54:00,150,3,2744.0299999999997,914.6766666666666,1115,371.6666666666667,98,13.74138613861386
12670,France,Västeuropa,2011-11-29 15:23:00,9,5,2996.05,599.21,1397,279.4,58,3.235869565217391
12672,France,Västeuropa,2011-01-14 09:20:00,329,1,225.9,225.9,78,78.0,10,3.79
12673,Germany,Västeuropa,2011-12-04 13:55:00,4,2,610.52,305.26,351,175.5,42,2.9283333333333332
12674,France,Västeuropa,2011-11-01 12:12:00,38,4,1970.6,492.65,1133,283.25,52,3.230602409638554
12676,Sweden,Norden,2011-11-15 12:25:00,24,6,1331.39,221.89833333333334,670,111.66666666666667,33,7.0282222222222215
12678,France,Västeuropa,2011-10-28 13:04:00,41,12,17628.46,1469.0383333333332,10923,910.25,105,6.554666666666667
12679,France,Västeuropa,2011-10-12 12:30:00,58,4,1113.02,278.255,554,138.5,43,4.004166666666666
12680,France,Västeuropa,2011-12-09 12:50:00,0,4,862.81,215.7025,443,110.75,33,3.637884615384615
12681,France,Västeuropa,2011-11-25 11:33:00,14,22,13787.54,626.7063636363637,7536,342.54545454545456,267,3.1529153605015674
12682,France,Västeuropa,2011-12-06 10:00:00,3,31,12288.22,396.3941935483871,5575,179.83870967741936,209,3.7501523809523807
12683,France,Västeuropa,2011-12-05 16:31:00,3,15,8476.57,565.1046666666666,4987,332.46666666666664,177,2.719156976744186
12684,France,Västeuropa,2011-12-02 09:53:00,7,7,2283.63,326.23285714285714,1985,283.57142857142856,61,2.5359999999999996
12685,France,Västeuropa,2011-11-11 13:46:00,27,6,2863.08,477.18,1523,253.83333333333334,117,3.0710191082802547
12686,France,Västeuropa,2010-12-03 09:51:00,371,1,89.14,89.14,107,107.0,7,3.2585714285714285
12688,Israel,Mellanöstern,2011-08-18 08:49:00,113,1,4873.81,4873.81,3028,3028.0,171,4.124736842105263
12689,France,Västeuropa,2011-11-14 08:31:00,25,2,1247.61,623.8050000000001,628,314.0,57,2.8519444444444444
12690,France,Västeuropa,2011-05-18 09:09:00,205,1,389.01,389.01,106,106.0,16,5.526875
12691,France,Västeuropa,2011-11-11 16:49:00,27,6,1035.8,172.63333333333333,394,65.66666666666667,21,5.0359375
12693,Germany,Västeuropa,2011-08-04 17:51:00,126,4,855.91,213.97750000000002,255,63.75,35,5.44025641025641
12694,France,Västeuropa,2011-09-30 13:06:00,69,2,869.67,434.83500000000004,509,254.5,32,3.9016216216216213
12695,France,Västeuropa,2011-12-02 13:22:00,6,4,582.1,145.525,220,55.0,23,4.785555555555556
12697,Sweden,Norden,2011-11-11 08:47:00,28,3,957.59,319.19666666666666,508,169.33333333333334,37,5.027560975609756
12700,France,Västeuropa,2011-12-02 10:47:00,7,4,4939.99,1234.9975,2967,741.75,193,2.6198880597014926
12701,Germany,Västeuropa,2011-09-21 10:47:00,79,2,797.71,398.855,678,339.0,50,3.0907547169811322
12702,Germany,Västeuropa,2011-11-20 10:36:00,19,1,219.0,219.0,53,53.0,12,5.441666666666666
12703,Germany,Västeuropa,2011-09-29 17:52:00,70,1,283.55,283.55,164,164.0,21,2.638095238095238
12704,Finland,Norden,2011-12-02 13:15:00,6,8,2340.84,292.605,1006,125.75,64,6.428409090909091
12705,Germany,Västeuropa,2011-11-24 13:17:00,14,9,6868.29,763.1433333333333,3997,444.1111111111111,228,2.8610179640718565
12707,France,Västeuropa,2011-02-21 08:38:00,291,1,603.42,603.42,256,256.0,33,3.236666666666667
12708,Germany,Västeuropa,2011-11-10 09:52:00,29,10,2712.91,271.291,1307,130.7,86,4.316433121019108
12709,Germany,Västeuropa,2011-11-24 15:38:00,14,15,9736.52,649.1013333333334,3936,262.4,93,3.3240865384615383
12710,Germany,Västeuropa,2011-09-04 12:00:00,96,3,1149.02,383.00666666666666,851,283.6666666666667,75,2.718441558441558
12712,Germany,Västeuropa,2011-11-11 08:19:00,28,13,4396.13,338.1638461538462,1062,81.6923076923077,58,6.379924812030075
12713,Germany,Västeuropa,2011-12-09 12:16:00,0,1,848.55,848.55,508,508.0,38,2.503421052631579
12714,France,Västeuropa,2011-11-30 15:43:00,8,5,4708.86,941.7719999999999,3069,613.8,216,2.391891891891892
12715,Sweden,Norden,2011-08-25 15:22:00,105,1,353.86,353.86,197,197.0,20,3.401904761904762
12716,France,Västeuropa,2011-12-06 08:55:00,3,2,1053.49,526.745,708,354.0,60,2.665797101449275
12717,Greece,Sydeuropa,2011-07-11 14:47:00,150,2,1030.98,515.49,506,253.0,49,4.670000000000001
12718,France,Västeuropa,2011-09-29 16:38:00,70,1,238.25,238.25,203,203.0,19,2.7221052631578946
12719,France,Västeuropa,2011-12-04 13:45:00,4,2,644.95,322.475,374,187.0,34,3.644871794871795
12720,Germany,Västeuropa,2011-12-07 08:03:00,2,25,5781.7300000000005,231.2692,4672,186.88,211,2.701581920903955
12721,France,Västeuropa,2011-11-08 12:13:00,31,6,2656.13,442.68833333333333,1959,326.5,133,3.069751552795031
12722,France,Västeuropa,2011-09-15 14:50:00,84,4,997.63,249.40750000000003,566,141.5,50,3.6201886792452833
12723,France,Västeuropa,2011-12-06 10:19:00,3,5,725.07,145.01399999999998,434,86.8,53,3.2023188405797103
12724,France,Västeuropa,2011-12-04 16:02:00,4,4,1031.41,257.8525,445,111.25,47,3.721132075471698
12725,Italy,Sydeuropa,2010-12-03 15:45:00,370,1,427.8,427.8,164,164.0,24,4.104166666666667
12726,France,Västeuropa,2011-11-11 13:35:00,27,7,2609.1,372.7285714285714,3143,449.0,57,2.106693548387097
12727,France,Västeuropa,2011-11-29 11:46:00,10,7,3980.7,568.6714285714286,2098,299.7142857142857,109,3.2171223021582733
12728,France,Västeuropa,2011-09-29 15:31:00,70,4,836.33,209.0825,419,104.75,38,4.669347826086956
12729,France,Västeuropa,2011-08-18 11:40:00,113,1,453.01,453.01,233,233.0,26,3.7015384615384614
12731,France,Västeuropa,2011-11-16 11:59:00,23,12,18895.91,1574.6591666666666,8437,703.0833333333334,109,3.346167883211679
12732,France,Västeuropa,2011-06-13 11:33:00,179,1,236.26000000000002,236.26000000000002,111,111.0,12,3.5225000000000004
12733,USA,Nordamerika,2011-04-19 16:19:00,233,1,383.95,383.95,137,137.0,22,3.372727272727273
12734,France,Västeuropa,2010-12-22 12:47:00,352,1,110.39999999999999,110.39999999999999,88,88.0,4,1.185
12735,France,Västeuropa,2011-01-28 13:37:00,314,2,779.5699999999999,389.78499999999997,368,184.0,38,5.416279069767442
12736,France,Västeuropa,2011-01-11 07:57:00,332,1,234.0,234.0,173,173.0,4,5.58
12738,Germany,Västeuropa,2010-12-02 18:27:00,371,1,155.35,155.35,148,148.0,11,3.95
12739,United Arab Emirates,Mellanöstern,2011-09-22 13:00:00,77,2,1013.04,506.52,486,243.0,38,4.008421052631578
12740,France,Västeuropa,2011-10-07 10:44:00,63,1,427.6,427.6,342,342.0,27,2.074074074074074
12743,Unspecified,Övrigt,2011-07-28 16:21:00,133,2,546.43,273.21500000000003,319,159.5,114,3.038582089552239
12744,Singapore,APAC,2011-10-19 11:18:00,51,7,21279.29,3039.8985714285714,5241,748.7142857142857,178,58.33328828828829
12747,United Kingdom,Storbritannien och Irland,2011-12-07 14:34:00,1,11,4196.01,381.4554545454546,1275,115.9090909090909,42,4.3678640776699025
12748,United Kingdom,Storbritannien och Irland,2011-12-09 12:20:00,0,209,33719.73,161.3384210526316,25747,123.19138755980862,1768,2.656278563656148
12749,United Kingdom,Storbritannien och Irland,2011-12-06 09:56:00,3,5,4090.88,818.176,1471,294.2,160,4.999949748743719
12750,Poland,Östeuropa,2011-08-03 09:13:00,128,1,275.88,275.88,137,137.0,15,4.62
12752,Norway,Norden,2011-09-19 13:32:00,80,1,4366.78,4366.78,2262,2262.0,53,2.2941509433962266
12753,Japan,APAC,2011-11-17 10:52:00,22,6,21429.39,3571.565,11421,1903.5,132,2.3373604060913706
12754,Japan,APAC,2011-04-18 09:00:00,235,3,3010.74,1003.5799999999999,6481,2160.3333333333335,49,1.125079365079365
12755,Japan,APAC,2011-03-04 12:42:00,280,2,3811.95,1905.975,1491,745.5,4,5.0249999999999995
12756,Japan,APAC,2011-09-14 09:31:00,86,1,112.08,112.08,144,144.0,4,0.7424999999999999
12757,Portugal,Sydeuropa,2011-11-24 12:30:00,15,13,7857.1,604.3923076923077,2402,184.76923076923077,237,11.912641509433962
12758,Portugal,Sydeuropa,2011-08-15 10:22:00,116,2,2791.59,1395.795,2135,1067.5,84,1.700618556701031
12759,Netherlands,Västeuropa,2011-10-18 14:49:00,51,3,1531.44,510.48,902,300.6666666666667,81,3.2154736842105267
12762,Portugal,Sydeuropa,2011-12-02 10:23:00,7,2,1898.52,949.26,1227,613.5,62,2.736086956521739
12763,Japan,APAC,2011-07-24 14:12:00,137,2,494.08,247.04,316,158.0,16,1.7716666666666667
12764,Lebanon,Mellanöstern,2011-01-27 10:19:00,316,1,1693.88,1693.88,386,386.0,45,5.387555555555555
12766,Portugal,Sydeuropa,2011-12-06 08:46:00,3,7,6989.63,998.5185714285715,3646,520.8571428571429,205,3.070806451612903
12769,Brazil,Sydamerika,2011-04-15 10:25:00,238,1,1143.6,1143.6,356,356.0,32,4.45625
12770,Japan,APAC,2011-05-13 09:33:00,210,1,1351.45,1351.45,743,743.0,12,2.625
12772,Portugal,Sydeuropa,2011-10-11 09:19:00,59,1,892.47,892.47,556,556.0,55,3.7007272727272724
12775,Netherlands,Västeuropa,2011-11-22 16:33:00,16,5,1386.04,277.20799999999997,877,175.4,47,3.880606060606061
12778,Netherlands,Västeuropa,2011-11-20 11:30:00,19,6,822.23,137.03833333333333,825,137.5,40,3.5094
12779,Poland,Östeuropa,2011-11-02 11:43:00,37,8,3981.36,497.67,2024,253.0,88,3.6543624161073827
12781,Czech Republic,Östeuropa,2011-10-07 10:37:00,63,2,826.74,413.37,671,335.5,25,3.1308
12782,Portugal,Sydeuropa,2011-12-05 09:16:00,4,5,2330.92,466.184,1086,217.2,81,3.805436893203883
12783,Portugal,Sydeuropa,2011-12-07 15:56:00,1,6,2225.91,370.98499999999996,624,104.0,76,12.22857142857143
12784,Portugal,Sydeuropa,2011-11-30 15:38:00,8,2,574.42,287.21,300,150.0,54,2.8015254237288136
12785,Portugal,Sydeuropa,2010-12-10 13:48:00,363,1,311.95,311.95,131,131.0,14,4.828571428571428
12787,Netherlands,Västeuropa,2011-11-30 08:44:00,9,3,463.66,154.5533333333333,261,87.0,17,3.9979999999999998
12789,Netherlands,Västeuropa,2011-10-05 13:34:00,64,1,91.85,91.85,4,4.0,4,22.9625
12790,Netherlands,Västeuropa,2011-05-31 14:14:00,191,1,324.92,324.92,166,166.0,21,3.948571428571429
12791,Netherlands,Västeuropa,2010-12-01 11:27:00,373,1,192.60000000000002,192.60000000000002,97,97.0,2,8.425
12792,Portugal,Sydeuropa,2011-03-28 11:36:00,256,1,400.53999999999996,400.53999999999996,217,217.0,25,3.5096
12793,Portugal,Sydeuropa,2011-01-09 12:12:00,334,2,545.48,272.74,295,147.5,21,3.91
12794,Portugal,Sydeuropa,2011-10-17 14:54:00,52,2,860.41,430.205,592,296.0,43,2.077111111111111
12795,Portugal,Sydeuropa,2011-11-21 10:27:00,18,1,430.48,430.48,68,68.0,14,7.695
12797,Portugal,Sydeuropa,2010-12-09 10:55:00,365,1,254.03,254.03,118,118.0,13,5.143846153846154
12798,Japan,APAC,2011-11-29 15:52:00,9,3,6977.04,2325.68,5256,1752.0,6,1.0475
12802,Netherlands,Västeuropa,2011-06-06 09:36:00,186,1,427.58,427.58,314,314.0,25,2.52
12808,Portugal,Sydeuropa,2011-11-03 10:05:00,36,3,483.65000000000003,161.21666666666667,188,62.666666666666664,27,4.0460714285714285
12809,Portugal,Sydeuropa,2011-06-15 10:51:00,177,1,489.31,489.31,220,220.0,25,4.4092
12811,Portugal,Sydeuropa,2011-03-24 09:42:00,260,3,514.85,171.61666666666667,230,76.66666666666667,27,4.12258064516129
12812,Japan,APAC,2011-10-26 09:54:00,44,1,229.64000000000001,229.64000000000001,164,164.0,15,2.0686666666666667
12814,Poland,Östeuropa,2011-08-30 12:11:00,101,1,125.92,125.92,49,49.0,2,20.895
12815,Poland,Östeuropa,2011-07-15 10:21:00,147,2,1063.46,531.73,379,189.5,38,5.401489361702128
12816,Poland,Östeuropa,2011-09-05 12:41:00,95,2,572.2,286.1,128,64.0,27,8.832758620689654
12817,Austria,Västeuropa,2011-03-03 16:28:00,280,1,166.04,166.04,53,53.0,4,12.0725
12818,Austria,Västeuropa,2011-03-23 12:06:00,261,1,1542.0800000000002,1542.0800000000002,929,929.0,14,6.755
12820,United Kingdom,Storbritannien och Irland,2011-12-06 15:12:00,2,4,942.34,235.585,722,180.5,55,1.9047457627118642
12821,United Kingdom,Storbritannien och Irland,2011-05-09 15:51:00,213,1,92.72,92.72,70,70.0,6,2.4983333333333335
12822,United Kingdom,Storbritannien och Irland,2011-09-30 10:04:00,70,2,948.88,474.44,550,275.0,41,2.692608695652174
12823,United Kingdom,Storbritannien och Irland,2011-09-26 07:35:00,74,5,1759.5,351.9,230,46.0,1,7.65
12824,United Kingdom,Storbritannien och Irland,2011-10-11 12:49:00,59,1,397.12,397.12,232,232.0,25,2.5356
12826,United Kingdom,Storbritannien och Irland,2011-12-07 10:25:00,2,7,1474.72,210.67428571428573,1058,151.14285714285714,58,1.9276923076923076
12827,United Kingdom,Storbritannien och Irland,2011-12-04 12:17:00,5,3,430.15000000000003,143.38333333333333,197,65.66666666666667,19,2.8680000000000003
12828,United Kingdom,Storbritannien och Irland,2011-12-07 08:45:00,2,6,1018.71,169.785,494,82.33333333333333,46,3.09
12829,United Kingdom,Storbritannien och Irland,2011-01-07 11:13:00,336,2,293.0,146.5,376,188.0,9,10.368181818181817
12830,United Kingdom,Storbritannien och Irland,2011-11-02 11:54:00,37,6,6814.64,1135.7733333333333,9848,1641.3333333333333,13,1.0863157894736843
12831,United Kingdom,Storbritannien och Irland,2011-03-22 13:02:00,261,1,215.04999999999998,215.04999999999998,135,135.0,9,3.066666666666667
12832,United Kingdom,Storbritannien och Irland,2011-11-07 13:30:00,31,2,383.03,191.51500000000001,195,97.5,27,2.928888888888889
12833,United Kingdom,Storbritannien och Irland,2011-07-17 13:46:00,144,1,417.38,417.38,156,156.0,24,5.44125
12834,United Kingdom,Storbritannien och Irland,2011-03-02 09:49:00,282,1,312.38,312.38,110,110.0,18,4.893888888888889
12836,United Kingdom,Storbritannien och Irland,2011-10-11 15:10:00,58,4,2612.86,653.215,1064,266.0,148,4.287828571428571
12837,United Kingdom,Storbritannien och Irland,2011-06-19 16:07:00,172,1,134.1,134.1,24,24.0,12,6.745833333333334
12838,United Kingdom,Storbritannien och Irland,2011-11-06 12:20:00,33,2,683.13,341.56500000000005,359,179.5,115,2.3197560975609757
12839,United Kingdom,Storbritannien och Irland,2011-12-07 12:33:00,2,14,5591.42,399.38714285714286,3807,271.92857142857144,95,1.9202229299363058
12840,United Kingdom,Storbritannien och Irland,2011-07-19 09:29:00,143,4,2726.77,681.6925,1511,377.75,67,2.035486725663717
12841,United Kingdom,Storbritannien och Irland,2011-12-05 11:13:00,4,25,4022.35,160.894,2757,110.28,229,2.395166666666667
12842,United Kingdom,Storbritannien och Irland,2011-09-30 15:33:00,69,2,1118.99,559.495,547,273.5,34,4.330294117647059
12843,United Kingdom,Storbritannien och Irland,2011-10-05 12:09:00,65,8,1702.26,212.7825,781,97.625,69,3.513203883495146
12844,United Kingdom,Storbritannien och Irland,2011-11-10 13:31:00,28,2,325.96000000000004,162.98000000000002,125,62.5,47,2.631153846153846
12845,United Kingdom,Storbritannien och Irland,2011-03-17 13:34:00,266,4,354.09,88.5225,204,51.0,26,2.7903703703703706
12847,United Kingdom,Storbritannien och Irland,2011-11-17 13:16:00,21,1,871.54,871.54,909,909.0,72,1.3392307692307692
12849,United Kingdom,Storbritannien och Irland,2011-11-08 13:41:00,30,2,1050.8899999999999,525.4449999999999,623,311.5,47,2.8945098039215686
12851,United Kingdom,Storbritannien och Irland,2011-09-04 12:41:00,96,1,135.18,135.18,109,109.0,43,1.9465999999999999
12852,United Kingdom,Storbritannien och Irland,2011-02-18 08:47:00,294,1,311.55,311.55,149,149.0,17,3.65
12853,United Kingdom,Storbritannien och Irland,2011-07-28 11:29:00,134,6,1957.1000000000001,326.18333333333334,800,133.33333333333334,66,4.250512820512821
12854,United Kingdom,Storbritannien och Irland,2011-09-22 12:15:00,78,3,1324.5,441.5,627,209.0,95,2.7746363636363633
12855,United Kingdom,Storbritannien och Irland,2010-12-02 09:37:00,372,1,38.1,38.1,30,30.0,3,1.55
12856,United Kingdom,Storbritannien och Irland,2011-12-02 10:52:00,7,6,2179.93,363.32166666666666,1079,179.83333333333334,155,2.543407643312102
12857,United Kingdom,Storbritannien och Irland,2011-05-13 10:20:00,210,2,1106.4,553.2,343,171.5,37,4.142391304347826
12863,United Kingdom,Storbritannien och Irland,2011-10-18 14:15:00,51,1,521.2,521.2,188,188.0,5,3.374
12864,United Kingdom,Storbritannien och Irland,2011-07-24 13:03:00,137,1,147.12,147.12,216,216.0,3,0.6566666666666666
12865,Austria,Västeuropa,2011-11-13 14:31:00,25,2,1568.23,784.115,925,462.5,86,3.119157894736842
12866,Belgium,Västeuropa,2011-03-01 14:11:00,282,1,559.12,559.12,171,171.0,26,4.4157692307692304
12867,United Kingdom,Storbritannien och Irland,2011-11-13 15:30:00,25,7,4036.82,576.6885714285714,4298,614.0,240,1.3313382899628252
12868,United Kingdom,Storbritannien och Irland,2011-06-07 10:42:00,185,6,1607.0600000000002,267.84333333333336,928,154.66666666666666,72,2.611682242990654
12871,United Kingdom,Storbritannien och Irland,2011-09-16 15:07:00,83,2,380.64,190.32,200,100.0,8,2.110909090909091
12872,United Kingdom,Storbritannien och Irland,2011-01-17 10:52:00,326,2,599.97,299.985,319,159.5,58,2.4956060606060606
12873,United Kingdom,Storbritannien och Irland,2011-03-02 14:58:00,281,1,374.0,374.0,128,128.0,4,4.0375
12875,United Kingdom,Storbritannien och Irland,2011-07-19 15:30:00,142,2,343.2300000000001,171.61500000000004,2019,1009.5,1,0.17
12876,Belgium,Västeuropa,2011-10-13 12:26:00,57,2,2218.02,1109.01,1941,970.5,67,2.2544705882352942
12877,United Kingdom,Storbritannien och Irland,2011-12-06 10:30:00,3,12,1535.77,127.98083333333334,1178,98.16666666666667,100,1.8988961038961039
12878,United Kingdom,Storbritannien och Irland,2011-04-17 13:07:00,235,2,854.99,427.495,547,273.5,38,2.0325531914893618
12879,United Kingdom,Storbritannien och Irland,2011-10-26 12:24:00,44,3,573.22,191.07333333333335,370,123.33333333333333,7,1.832
12881,United Kingdom,Storbritannien och Irland,2011-03-09 11:44:00,275,1,298.0,298.0,21,21.0,7,32.971428571428575
12882,United Kingdom,Storbritannien och Irland,2011-11-30 16:18:00,8,2,1463.04,731.52,246,123.0,12,6.437692307692307
12883,United Kingdom,Storbritannien och Irland,2011-11-15 09:32:00,24,4,703.47,175.8675,196,49.0,39,5.926904761904762
12884,United Kingdom,Storbritannien och Irland,2011-09-12 13:10:00,87,1,309.05,309.05,43,43.0,7,15.984285714285715
12885,United Kingdom,Storbritannien och Irland,2011-10-07 13:40:00,62,3,1175.22,391.74,655,218.33333333333334,66,3.5930985915492957
12886,United Kingdom,Storbritannien och Irland,2011-10-03 10:09:00,67,2,1378.4,689.2,770,385.0,75,3.7206097560975606
12888,United Kingdom,Storbritannien och Irland,2011-05-09 16:02:00,213,2,354.12,177.06,76,38.0,4,5.896
12890,United Kingdom,Storbritannien och Irland,2011-11-15 17:26:00,23,1,380.46999999999997,380.46999999999997,259,259.0,78,1.8129268292682927
12891,United Kingdom,Storbritannien och Irland,2011-06-07 12:31:00,185,3,331.0,110.33333333333333,950,316.6666666666667,2,0.3666666666666667
12893,United Kingdom,Storbritannien och Irland,2011-11-09 12:34:00,30,1,188.14,188.14,96,96.0,27,2.2108823529411765
12895,United Kingdom,Storbritannien och Irland,2011-10-28 13:51:00,41,2,372.8,186.4,210,105.0,22,3.222727272727273
